,Ticker,CIK,10-K Report Date,Notes Link,10-K Report URL
193,GRPN,0001490281,000149028117000024,https://www.sec.gov/Archives/edgar/data/0001490281/000149028117000024/R72.htm,https://www.sec.gov/Archives/edgar/data/0001490281/0001490281-17-000024.txt
194,GRPN,0001490281,000149028116000087,https://www.sec.gov/Archives/edgar/data/0001490281/000149028116000087/R12.htm,https://www.sec.gov/Archives/edgar/data/0001490281/0001490281-16-000087.txt
195,GRPN,0001490281,000149028116000087,https://www.sec.gov/Archives/edgar/data/0001490281/000149028116000087/R32.htm,https://www.sec.gov/Archives/edgar/data/0001490281/0001490281-16-000087.txt
196,GRPN,0001490281,000149028116000087,https://www.sec.gov/Archives/edgar/data/0001490281/000149028116000087/R56.htm,https://www.sec.gov/Archives/edgar/data/0001490281/0001490281-16-000087.txt
197,GRPN,0001490281,000149028116000087,https://www.sec.gov/Archives/edgar/data/0001490281/000149028116000087/R57.htm,https://www.sec.gov/Archives/edgar/data/0001490281/0001490281-16-000087.txt
198,GRPN,0001490281,000149028115000014,https://www.sec.gov/Archives/edgar/data/0001490281/000149028115000014/R11.htm,https://www.sec.gov/Archives/edgar/data/0001490281/0001490281-15-000014.txt
199,GRPN,0001490281,000149028115000014,https://www.sec.gov/Archives/edgar/data/0001490281/000149028115000014/R29.htm,https://www.sec.gov/Archives/edgar/data/0001490281/0001490281-15-000014.txt
200,GRPN,0001490281,000149028115000014,https://www.sec.gov/Archives/edgar/data/0001490281/000149028115000014/R50.htm,https://www.sec.gov/Archives/edgar/data/0001490281/0001490281-15-000014.txt
201,GRPN,0001490281,000149028115000014,https://www.sec.gov/Archives/edgar/data/0001490281/000149028115000014/R51.htm,https://www.sec.gov/Archives/edgar/data/0001490281/0001490281-15-000014.txt
202,GRPN,0001490281,000149028115000014,https://www.sec.gov/Archives/edgar/data/0001490281/000149028115000014/R52.htm,https://www.sec.gov/Archives/edgar/data/0001490281/0001490281-15-000014.txt
203,GRPN,0001490281,000149028114000024,https://www.sec.gov/Archives/edgar/data/0001490281/000149028114000024/R10.htm,https://www.sec.gov/Archives/edgar/data/0001490281/0001490281-14-000024.txt
204,GRPN,0001490281,000149028114000024,https://www.sec.gov/Archives/edgar/data/0001490281/000149028114000024/R28.htm,https://www.sec.gov/Archives/edgar/data/0001490281/0001490281-14-000024.txt
205,GRPN,0001490281,000149028114000024,https://www.sec.gov/Archives/edgar/data/0001490281/000149028114000024/R41.htm,https://www.sec.gov/Archives/edgar/data/0001490281/0001490281-14-000024.txt
206,GRPN,0001490281,000149028114000024,https://www.sec.gov/Archives/edgar/data/0001490281/000149028114000024/R42.htm,https://www.sec.gov/Archives/edgar/data/0001490281/0001490281-14-000024.txt
207,GRPN,0001490281,000149028114000024,https://www.sec.gov/Archives/edgar/data/0001490281/000149028114000024/R43.htm,https://www.sec.gov/Archives/edgar/data/0001490281/0001490281-14-000024.txt
208,GRPN,0001490281,000149028114000024,https://www.sec.gov/Archives/edgar/data/0001490281/000149028114000024/R44.htm,https://www.sec.gov/Archives/edgar/data/0001490281/0001490281-14-000024.txt
209,GRPN,0001490281,000149028113000008,https://www.sec.gov/Archives/edgar/data/0001490281/000149028113000008/R10.htm,https://www.sec.gov/Archives/edgar/data/0001490281/0001490281-13-000008.txt
210,GRPN,0001490281,000149028113000008,https://www.sec.gov/Archives/edgar/data/0001490281/000149028113000008/R27.htm,https://www.sec.gov/Archives/edgar/data/0001490281/0001490281-13-000008.txt
211,GRPN,0001490281,000149028113000008,https://www.sec.gov/Archives/edgar/data/0001490281/000149028113000008/R40.htm,https://www.sec.gov/Archives/edgar/data/0001490281/0001490281-13-000008.txt
212,GRPN,0001490281,000149028113000008,https://www.sec.gov/Archives/edgar/data/0001490281/000149028113000008/R41.htm,https://www.sec.gov/Archives/edgar/data/0001490281/0001490281-13-000008.txt
213,GRPN,0001490281,000144530512000922,https://www.sec.gov/Archives/edgar/data/0001490281/000144530512000922/R11.htm,https://www.sec.gov/Archives/edgar/data/0001490281/0001445305-12-000922.txt
214,GRWG,0001604868,000121390020007584,https://www.sec.gov/Archives/edgar/data/0001604868/000121390020007584/R20.htm,https://www.sec.gov/Archives/edgar/data/0001604868/0001213900-20-007584.txt
215,GRWG,0001604868,000121390020007584,https://www.sec.gov/Archives/edgar/data/0001604868/000121390020007584/R32.htm,https://www.sec.gov/Archives/edgar/data/0001604868/0001213900-20-007584.txt
216,GRWG,0001604868,000121390020007584,https://www.sec.gov/Archives/edgar/data/0001604868/000121390020007584/R61.htm,https://www.sec.gov/Archives/edgar/data/0001604868/0001213900-20-007584.txt
217,GRWG,0001604868,000121390020007584,https://www.sec.gov/Archives/edgar/data/0001604868/000121390020007584/R62.htm,https://www.sec.gov/Archives/edgar/data/0001604868/0001213900-20-007584.txt
218,GRWG,0001604868,000121390020007584,https://www.sec.gov/Archives/edgar/data/0001604868/000121390020007584/R63.htm,https://www.sec.gov/Archives/edgar/data/0001604868/0001213900-20-007584.txt
219,GRWG,0001604868,000121390019005471,https://www.sec.gov/Archives/edgar/data/0001604868/000121390019005471/R20.htm,https://www.sec.gov/Archives/edgar/data/0001604868/0001213900-19-005471.txt
220,GRWG,0001604868,000121390019005471,https://www.sec.gov/Archives/edgar/data/0001604868/000121390019005471/R33.htm,https://www.sec.gov/Archives/edgar/data/0001604868/0001213900-19-005471.txt
221,GRWG,0001604868,000121390019005471,https://www.sec.gov/Archives/edgar/data/0001604868/000121390019005471/R58.htm,https://www.sec.gov/Archives/edgar/data/0001604868/0001213900-19-005471.txt
222,GRWG,0001604868,000121390019005471,https://www.sec.gov/Archives/edgar/data/0001604868/000121390019005471/R59.htm,https://www.sec.gov/Archives/edgar/data/0001604868/0001213900-19-005471.txt
223,GRWG,0001604868,000121390019005471,https://www.sec.gov/Archives/edgar/data/0001604868/000121390019005471/R60.htm,https://www.sec.gov/Archives/edgar/data/0001604868/0001213900-19-005471.txt
224,GRWG,0001604868,000121390018003536,https://www.sec.gov/Archives/edgar/data/0001604868/000121390018003536/R19.htm,https://www.sec.gov/Archives/edgar/data/0001604868/0001213900-18-003536.txt
225,GRWG,0001604868,000121390018003536,https://www.sec.gov/Archives/edgar/data/0001604868/000121390018003536/R31.htm,https://www.sec.gov/Archives/edgar/data/0001604868/0001213900-18-003536.txt
226,GRWG,0001604868,000121390018003536,https://www.sec.gov/Archives/edgar/data/0001604868/000121390018003536/R54.htm,https://www.sec.gov/Archives/edgar/data/0001604868/0001213900-18-003536.txt
227,GRWG,0001604868,000121390018003536,https://www.sec.gov/Archives/edgar/data/0001604868/000121390018003536/R55.htm,https://www.sec.gov/Archives/edgar/data/0001604868/0001213900-18-003536.txt
228,HCHC,0001006837,000100683720000044,https://www.sec.gov/Archives/edgar/data/0001006837/000100683720000044/R12.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001006837-20-000044.txt
229,HCHC,0001006837,000100683720000044,https://www.sec.gov/Archives/edgar/data/0001006837/000100683720000044/R35.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001006837-20-000044.txt
230,HCHC,0001006837,000100683720000044,https://www.sec.gov/Archives/edgar/data/0001006837/000100683720000044/R72.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001006837-20-000044.txt
231,HCHC,0001006837,000100683720000044,https://www.sec.gov/Archives/edgar/data/0001006837/000100683720000044/R73.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001006837-20-000044.txt
232,HCHC,0001006837,000100683720000044,https://www.sec.gov/Archives/edgar/data/0001006837/000100683720000044/R74.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001006837-20-000044.txt
233,HCHC,0001006837,000100683720000044,https://www.sec.gov/Archives/edgar/data/0001006837/000100683720000044/R75.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001006837-20-000044.txt
234,HCHC,0001006837,000100683720000044,https://www.sec.gov/Archives/edgar/data/0001006837/000100683720000044/R76.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001006837-20-000044.txt
235,HCHC,0001006837,000100683720000044,https://www.sec.gov/Archives/edgar/data/0001006837/000100683720000044/R77.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001006837-20-000044.txt
236,HCHC,0001006837,000100683720000044,https://www.sec.gov/Archives/edgar/data/0001006837/000100683720000044/R78.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001006837-20-000044.txt
237,HCHC,0001006837,000100683720000044,https://www.sec.gov/Archives/edgar/data/0001006837/000100683720000044/R79.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001006837-20-000044.txt
238,HCHC,0001006837,000100683719000018,https://www.sec.gov/Archives/edgar/data/0001006837/000100683719000018/R81.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001006837-19-000018.txt
239,HCHC,0001006837,000100683719000018,https://www.sec.gov/Archives/edgar/data/0001006837/000100683719000018/R82.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001006837-19-000018.txt
240,HCHC,0001006837,000100683719000018,https://www.sec.gov/Archives/edgar/data/0001006837/000100683719000018/R83.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001006837-19-000018.txt
241,HCHC,0001006837,000100683719000018,https://www.sec.gov/Archives/edgar/data/0001006837/000100683719000018/R86.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001006837-19-000018.txt
242,HCHC,0001006837,000100683718000023,https://www.sec.gov/Archives/edgar/data/0001006837/000100683718000023/R70.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001006837-18-000023.txt
243,HCHC,0001006837,000100683718000023,https://www.sec.gov/Archives/edgar/data/0001006837/000100683718000023/R74.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001006837-18-000023.txt
244,HCHC,0001006837,000100683718000023,https://www.sec.gov/Archives/edgar/data/0001006837/000100683718000023/R102.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001006837-18-000023.txt
245,HCHC,0001006837,000100683717000032,https://www.sec.gov/Archives/edgar/data/0001006837/000100683717000032/R69.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001006837-17-000032.txt
246,HCHC,0001006837,000119312513107657,https://www.sec.gov/Archives/edgar/data/0001006837/000119312513107657/R10.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001193125-13-107657.txt
247,HCHC,0001006837,000119312513107657,https://www.sec.gov/Archives/edgar/data/0001006837/000119312513107657/R30.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001193125-13-107657.txt
248,HCHC,0001006837,000119312513107657,https://www.sec.gov/Archives/edgar/data/0001006837/000119312513107657/R45.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001193125-13-107657.txt
249,HCHC,0001006837,000119312513107657,https://www.sec.gov/Archives/edgar/data/0001006837/000119312513107657/R46.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001193125-13-107657.txt
250,HCHC,0001006837,000119312513107657,https://www.sec.gov/Archives/edgar/data/0001006837/000119312513107657/R47.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001193125-13-107657.txt
251,HCHC,0001006837,000119312513107657,https://www.sec.gov/Archives/edgar/data/0001006837/000119312513107657/R48.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001193125-13-107657.txt
252,HCHC,0001006837,000119312513107657,https://www.sec.gov/Archives/edgar/data/0001006837/000119312513107657/R49.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001193125-13-107657.txt
253,HCHC,0001006837,000119312513107657,https://www.sec.gov/Archives/edgar/data/0001006837/000119312513107657/R50.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001193125-13-107657.txt
254,HCHC,0001006837,000119312512117626,https://www.sec.gov/Archives/edgar/data/0001006837/000119312512117626/R12.htm,https://www.sec.gov/Archives/edgar/data/0001006837/0001193125-12-117626.txt
255,IBM,0000051143,000155837020001334,https://www.sec.gov/Archives/edgar/data/0000051143/000155837020001334/R13.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001558370-20-001334.txt
256,IBM,0000051143,000155837020001334,https://www.sec.gov/Archives/edgar/data/0000051143/000155837020001334/R36.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001558370-20-001334.txt
257,IBM,0000051143,000155837020001334,https://www.sec.gov/Archives/edgar/data/0000051143/000155837020001334/R84.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001558370-20-001334.txt
258,IBM,0000051143,000155837020001334,https://www.sec.gov/Archives/edgar/data/0000051143/000155837020001334/R85.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001558370-20-001334.txt
259,IBM,0000051143,000155837020001334,https://www.sec.gov/Archives/edgar/data/0000051143/000155837020001334/R86.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001558370-20-001334.txt
260,IBM,0000051143,000155837020001334,https://www.sec.gov/Archives/edgar/data/0000051143/000155837020001334/R87.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001558370-20-001334.txt
261,IBM,0000051143,000155837020001334,https://www.sec.gov/Archives/edgar/data/0000051143/000155837020001334/R88.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001558370-20-001334.txt
262,IBM,0000051143,000155837020001334,https://www.sec.gov/Archives/edgar/data/0000051143/000155837020001334/R89.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001558370-20-001334.txt
263,IBM,0000051143,000155837020001334,https://www.sec.gov/Archives/edgar/data/0000051143/000155837020001334/R90.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001558370-20-001334.txt
264,IBM,0000051143,000155837020001334,https://www.sec.gov/Archives/edgar/data/0000051143/000155837020001334/R91.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001558370-20-001334.txt
265,IBM,0000051143,000155837020001334,https://www.sec.gov/Archives/edgar/data/0000051143/000155837020001334/R92.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001558370-20-001334.txt
266,IBM,0000051143,000155837020001334,https://www.sec.gov/Archives/edgar/data/0000051143/000155837020001334/R159.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001558370-20-001334.txt
267,IBM,0000051143,000104746919000712,https://www.sec.gov/Archives/edgar/data/0000051143/000104746919000712/R11.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-19-000712.txt
268,IBM,0000051143,000104746919000712,https://www.sec.gov/Archives/edgar/data/0000051143/000104746919000712/R34.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-19-000712.txt
269,IBM,0000051143,000104746919000712,https://www.sec.gov/Archives/edgar/data/0000051143/000104746919000712/R69.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-19-000712.txt
270,IBM,0000051143,000104746919000712,https://www.sec.gov/Archives/edgar/data/0000051143/000104746919000712/R70.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-19-000712.txt
271,IBM,0000051143,000104746919000712,https://www.sec.gov/Archives/edgar/data/0000051143/000104746919000712/R71.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-19-000712.txt
272,IBM,0000051143,000104746919000712,https://www.sec.gov/Archives/edgar/data/0000051143/000104746919000712/R72.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-19-000712.txt
273,IBM,0000051143,000104746919000712,https://www.sec.gov/Archives/edgar/data/0000051143/000104746919000712/R73.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-19-000712.txt
274,IBM,0000051143,000104746919000712,https://www.sec.gov/Archives/edgar/data/0000051143/000104746919000712/R74.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-19-000712.txt
275,IBM,0000051143,000104746919000712,https://www.sec.gov/Archives/edgar/data/0000051143/000104746919000712/R143.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-19-000712.txt
276,IBM,0000051143,000104746918001117,https://www.sec.gov/Archives/edgar/data/0000051143/000104746918001117/R11.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-18-001117.txt
277,IBM,0000051143,000104746918001117,https://www.sec.gov/Archives/edgar/data/0000051143/000104746918001117/R33.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-18-001117.txt
278,IBM,0000051143,000104746918001117,https://www.sec.gov/Archives/edgar/data/0000051143/000104746918001117/R63.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-18-001117.txt
279,IBM,0000051143,000104746918001117,https://www.sec.gov/Archives/edgar/data/0000051143/000104746918001117/R64.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-18-001117.txt
280,IBM,0000051143,000104746918001117,https://www.sec.gov/Archives/edgar/data/0000051143/000104746918001117/R65.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-18-001117.txt
281,IBM,0000051143,000104746918001117,https://www.sec.gov/Archives/edgar/data/0000051143/000104746918001117/R66.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-18-001117.txt
282,IBM,0000051143,000104746918001117,https://www.sec.gov/Archives/edgar/data/0000051143/000104746918001117/R67.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-18-001117.txt
283,IBM,0000051143,000104746918001117,https://www.sec.gov/Archives/edgar/data/0000051143/000104746918001117/R68.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-18-001117.txt
284,IBM,0000051143,000104746918001117,https://www.sec.gov/Archives/edgar/data/0000051143/000104746918001117/R69.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-18-001117.txt
285,IBM,0000051143,000104746918001117,https://www.sec.gov/Archives/edgar/data/0000051143/000104746918001117/R70.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-18-001117.txt
286,IBM,0000051143,000104746918001117,https://www.sec.gov/Archives/edgar/data/0000051143/000104746918001117/R71.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-18-001117.txt
287,IBM,0000051143,000104746918001117,https://www.sec.gov/Archives/edgar/data/0000051143/000104746918001117/R130.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-18-001117.txt
288,IBM,0000051143,000104746917001061,https://www.sec.gov/Archives/edgar/data/0000051143/000104746917001061/R11.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-17-001061.txt
289,IBM,0000051143,000104746917001061,https://www.sec.gov/Archives/edgar/data/0000051143/000104746917001061/R33.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-17-001061.txt
290,IBM,0000051143,000104746917001061,https://www.sec.gov/Archives/edgar/data/0000051143/000104746917001061/R62.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-17-001061.txt
291,IBM,0000051143,000104746917001061,https://www.sec.gov/Archives/edgar/data/0000051143/000104746917001061/R63.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-17-001061.txt
292,IBM,0000051143,000104746917001061,https://www.sec.gov/Archives/edgar/data/0000051143/000104746917001061/R64.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-17-001061.txt
293,IBM,0000051143,000104746917001061,https://www.sec.gov/Archives/edgar/data/0000051143/000104746917001061/R65.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-17-001061.txt
294,IBM,0000051143,000104746917001061,https://www.sec.gov/Archives/edgar/data/0000051143/000104746917001061/R66.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-17-001061.txt
295,IBM,0000051143,000104746917001061,https://www.sec.gov/Archives/edgar/data/0000051143/000104746917001061/R67.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-17-001061.txt
296,IBM,0000051143,000104746917001061,https://www.sec.gov/Archives/edgar/data/0000051143/000104746917001061/R68.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-17-001061.txt
297,IBM,0000051143,000104746917001061,https://www.sec.gov/Archives/edgar/data/0000051143/000104746917001061/R69.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-17-001061.txt
298,IBM,0000051143,000104746917001061,https://www.sec.gov/Archives/edgar/data/0000051143/000104746917001061/R70.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-17-001061.txt
299,IBM,0000051143,000104746917001061,https://www.sec.gov/Archives/edgar/data/0000051143/000104746917001061/R130.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-17-001061.txt
300,IBM,0000051143,000104746916010329,https://www.sec.gov/Archives/edgar/data/0000051143/000104746916010329/R11.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-16-010329.txt
301,IBM,0000051143,000104746916010329,https://www.sec.gov/Archives/edgar/data/0000051143/000104746916010329/R33.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-16-010329.txt
302,IBM,0000051143,000104746916010329,https://www.sec.gov/Archives/edgar/data/0000051143/000104746916010329/R55.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-16-010329.txt
303,IBM,0000051143,000104746916010329,https://www.sec.gov/Archives/edgar/data/0000051143/000104746916010329/R56.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-16-010329.txt
304,IBM,0000051143,000104746916010329,https://www.sec.gov/Archives/edgar/data/0000051143/000104746916010329/R57.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-16-010329.txt
305,IBM,0000051143,000104746916010329,https://www.sec.gov/Archives/edgar/data/0000051143/000104746916010329/R58.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-16-010329.txt
306,IBM,0000051143,000104746916010329,https://www.sec.gov/Archives/edgar/data/0000051143/000104746916010329/R59.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-16-010329.txt
307,IBM,0000051143,000104746916010329,https://www.sec.gov/Archives/edgar/data/0000051143/000104746916010329/R60.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-16-010329.txt
308,IBM,0000051143,000104746915001106,https://www.sec.gov/Archives/edgar/data/0000051143/000104746915001106/R11.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-15-001106.txt
309,IBM,0000051143,000104746915001106,https://www.sec.gov/Archives/edgar/data/0000051143/000104746915001106/R33.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-15-001106.txt
310,IBM,0000051143,000104746915001106,https://www.sec.gov/Archives/edgar/data/0000051143/000104746915001106/R54.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-15-001106.txt
311,IBM,0000051143,000104746915001106,https://www.sec.gov/Archives/edgar/data/0000051143/000104746915001106/R55.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-15-001106.txt
312,IBM,0000051143,000104746915001106,https://www.sec.gov/Archives/edgar/data/0000051143/000104746915001106/R56.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-15-001106.txt
313,IBM,0000051143,000104746915001106,https://www.sec.gov/Archives/edgar/data/0000051143/000104746915001106/R57.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-15-001106.txt
314,IBM,0000051143,000104746915001106,https://www.sec.gov/Archives/edgar/data/0000051143/000104746915001106/R58.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-15-001106.txt
315,IBM,0000051143,000104746915001106,https://www.sec.gov/Archives/edgar/data/0000051143/000104746915001106/R59.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-15-001106.txt
316,IBM,0000051143,000104746914001302,https://www.sec.gov/Archives/edgar/data/0000051143/000104746914001302/R11.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-14-001302.txt
317,IBM,0000051143,000104746914001302,https://www.sec.gov/Archives/edgar/data/0000051143/000104746914001302/R33.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-14-001302.txt
318,IBM,0000051143,000104746914001302,https://www.sec.gov/Archives/edgar/data/0000051143/000104746914001302/R53.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-14-001302.txt
319,IBM,0000051143,000104746914001302,https://www.sec.gov/Archives/edgar/data/0000051143/000104746914001302/R54.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-14-001302.txt
320,IBM,0000051143,000104746914001302,https://www.sec.gov/Archives/edgar/data/0000051143/000104746914001302/R55.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-14-001302.txt
321,IBM,0000051143,000104746913001698,https://www.sec.gov/Archives/edgar/data/0000051143/000104746913001698/R11.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-13-001698.txt
322,IBM,0000051143,000104746913001698,https://www.sec.gov/Archives/edgar/data/0000051143/000104746913001698/R33.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-13-001698.txt
323,IBM,0000051143,000104746913001698,https://www.sec.gov/Archives/edgar/data/0000051143/000104746913001698/R52.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-13-001698.txt
324,IBM,0000051143,000104746913001698,https://www.sec.gov/Archives/edgar/data/0000051143/000104746913001698/R53.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-13-001698.txt
325,IBM,0000051143,000104746912001742,https://www.sec.gov/Archives/edgar/data/0000051143/000104746912001742/R11.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-12-001742.txt
326,IBM,0000051143,000104746912001742,https://www.sec.gov/Archives/edgar/data/0000051143/000104746912001742/R33.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-12-001742.txt
327,IBM,0000051143,000104746912001742,https://www.sec.gov/Archives/edgar/data/0000051143/000104746912001742/R51.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-12-001742.txt
328,IBM,0000051143,000104746912001742,https://www.sec.gov/Archives/edgar/data/0000051143/000104746912001742/R52.htm,https://www.sec.gov/Archives/edgar/data/0000051143/0001047469-12-001742.txt
329,JLL,0001037976,000103797620000011,https://www.sec.gov/Archives/edgar/data/0001037976/000103797620000011/R21.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001037976-20-000011.txt
330,JLL,0001037976,000103797620000011,https://www.sec.gov/Archives/edgar/data/0001037976/000103797620000011/R40.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001037976-20-000011.txt
331,JLL,0001037976,000103797620000011,https://www.sec.gov/Archives/edgar/data/0001037976/000103797620000011/R56.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001037976-20-000011.txt
332,JLL,0001037976,000103797620000011,https://www.sec.gov/Archives/edgar/data/0001037976/000103797620000011/R78.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001037976-20-000011.txt
333,JLL,0001037976,000103797619000008,https://www.sec.gov/Archives/edgar/data/0001037976/000103797619000008/R21.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001037976-19-000008.txt
334,JLL,0001037976,000103797619000008,https://www.sec.gov/Archives/edgar/data/0001037976/000103797619000008/R39.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001037976-19-000008.txt
335,JLL,0001037976,000103797619000008,https://www.sec.gov/Archives/edgar/data/0001037976/000103797619000008/R76.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001037976-19-000008.txt
336,JLL,0001037976,000103797618000008,https://www.sec.gov/Archives/edgar/data/0001037976/000103797618000008/R21.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001037976-18-000008.txt
337,JLL,0001037976,000103797618000008,https://www.sec.gov/Archives/edgar/data/0001037976/000103797618000008/R39.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001037976-18-000008.txt
338,JLL,0001037976,000103797618000008,https://www.sec.gov/Archives/edgar/data/0001037976/000103797618000008/R75.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001037976-18-000008.txt
339,JLL,0001037976,000103797617000012,https://www.sec.gov/Archives/edgar/data/0001037976/000103797617000012/R21.htm,https://www.sec.gov/Archives/edgar/data/0001037976/0001037976-17-000012.txt
